match_id,fecha,jornada,competicion,equipo_local,equipo_visitante,resultado,goles_local,goles_visitante,estadio,arbitro,manager_local,manager_visitante,res_local,res_visitante,titulares_local_ids,suplentes_local_ids,titulares_visitante_ids,suplentes_visitante_ids,goleadores_local_ids,goles_local_count,goleadores_visitante_ids,goles_visitante_count,cantidad_tarjetas_amarillas_local,id_jugadores_local_amarilla,cantidad_tarjetas_amarillas_visita,id_jugadores_visitante_amarilla,cantidad_tarjetas_rojas_local,id_jugadores_local_roja,cantidad_tarjetas_rojas_visita,id_jugadores_visitante_roja,Cuota 1,Cuota X,Cuota 2
31240,2023-08-11,Round 1,First Division,Almería,Rayo Vallecano,0-2,0,2,Power Horse Stadium (Almería),Alberola Rojas,Moreno,Francisco,0,2,"14000,20084,23105,22194,20049,23373,19074,30012,26997,15237,24320","29707,40119,202422,1069089,27970,400349,40009,46049,22608,205460,32898,23445","402399,3793,13748,100312,23739,21649,21514,202401,2121,21120,402020","401011,26734,20945,13379,13729,17562,84014,13132,95465,13378,20687",0,0.0,"21120,21649",2.0,1.0,26997,3.0,"21514,202401,402020",0.0,0,0.0,0,2.57,3.16,2.85
31241,2023-08-11,Round 1,First Division,Sevilla,Valencia,1-2,1,2,Estadio Ramón Sánchez Pizjuán  (Sevilla),Sánchez Martínez,Mendilibar,Baraja,1,2,"101861,1251,78077,29431,29160,84013,8548,19975,82287,97738,20092","25976,26096,19973,33958,20128,201500,70090,404684,97612,23132,301804,23300","12935,22681,29636,28075,15211,301280,43144,23702,23179,40502,24700","26925,40604,15258,27536,24581,301736,40605,13199,26926,208313,23542",20092,1.0,"28075,40604",2.0,3.0,"78077,29160,8548",2.0,"29636,28075",1.0,29431,0.0,0,1.91,3.33,4.34
31242,2023-08-12,Round 1,First Division,Real Sociedad,Girona,1-1,1,1,Reale Arena  (Donostia-San Sebastián),Hernández Maeso,Imanol,Míchel,1,1,"201983,84553,22240,22404,22578,43069,22483,21041,22053,26515,402482","22472,28737,25964,22759,27094,13160,301310,26732,206629,23755,27698,15074","95715,15099,19835,300554,84024,304051,22846,302245,30114,1049633,12663","43083,6287,20955,1049632,20948,13639,101023,9371,13638,24250,26769",26515,1.0,1049632,1.0,2.0,"22404,25964",5.0,"95715,15099,300554,304051,12663",0.0,0,0.0,0,1.82,3.52,4.51
31243,2023-08-12,Round 1,First Division,Las Palmas,Mallorca,1-1,1,1,Estadio de Gran Canaria  (Las Palmas de Gran Canaria),García Verdura,García Pimienta,Aguirre,1,1,"24097,24680,21038,19268,78014,24833,28373,22038,200272,23313,16775","23951,82609,16773,304040,13637,25416,13636,202378,15222,22238,302204,205854","25705,13279,301806,24644,20741,12615,23365,101267,100293,20066,28512","15228,401446,27821,13266,43792,403746,24649,302283,301113,40777,20889,46105",200272,1.0,401446,1.0,3.0,"21038,24833,28373",2.0,"24644,101267",0.0,0,0.0,0,2.56,2.86,3.18
31244,2023-08-12,Round 1,First Division,Athletic Club,Real Madrid,0-2,0,2,San Mamés (Bilbao),Gil Manzano,Valverde,Ancelotti,0,2,"22117,9277,20796,22519,202398,12441,110668,16832,13763,43075,202397","26442,9438,20793,20178,19025,26897,43047,22162,2294,304036,204337,22335","20659,101005,20583,93161,28183,29482,22869,28344,22396,25618,20660","93402,92802,18002,9301,27989,202439,13507,101266,200113,25251",0,0.0,"25618,29482",2.0,3.0,"22519,12441,202397",1.0,93161,0.0,0,0.0,0,3.27,3.38,2.19
31245,2023-08-13,Round 1,First Division,Celta de Vigo,Osasuna,0-2,0,2,Municipal de Balaídos (Vigo),González Fuertes,Benítez,Arrasate,0,2,"102347,20977,25612,22336,12820,29002,20079,82309,6326,23230,28810","22773,20482,27601,45101,26424,23599,48736,100426,43007,78168,26870,70504","201971,22401,201018,15239,8678,23928,22606,8752,301767,18046,27214","21154,27496,22545,43090,21481,201045,26774,302292,86177,201317,22669,21427",0,0.0,"301767,8678",2.0,1.0,22336,1.0,8752,0.0,0,0.0,0,2.07,3.17,3.89
31246,2023-08-13,Round 1,First Division,Villarreal,Betis,1-2,1,2,Estadio de la Cerámica (Villarreal),Ortiz Arias,Quique Setién,Pellegrini,1,2,"43154,25374,82607,24508,7010,304049,15143,6164,21187,8675,28332","23095,91017,100420,301763,1504,27404,2290,6268,200072,11154","70320,82702,27431,20033,30360,300520,23013,27658,30140,101804,102337","22843,23106,15205,4149,303958,21632,21475,15107,20285",24508,1.0,"101804,15205",2.0,1.0,82607,3.0,"27431,27658,102337",0.0,0,0.0,0,1.72,3.94,4.55
31247,2023-08-13,Round 1,First Division,Getafe,Barcelona,0-0,0,0,Coliseum Alfonso Pérez (Getafe),Soto Grado,Bordalás,Xavi,0,0,"402491,13741,21199,15246,29122,41998,19021,20254,23198,101289,304045","300527,8750,22115,20696,13640,45278,45279,43254","93292,84324,84094,21908,20068,93028,78218,300056,25651,70294,93207","26976,11269,304240,23758,41836,300367,304055,201571,23403,110654",0,0.0,0,0.0,7.0,"13741,15246,19021,23198,101289,300527,8750",2.0,"70294,11269",1.0,101289,1.0,70294,6.65,3.92,1.54
31248,2023-08-14,Round 1,First Division,Cádiz,Alavés,1-0,1,0,Estadio Nuevo Mirandilla  (Cádiz),Díaz de Mera,Sergio,Luis García,1,0,"28767,401449,301762,200433,24664,18052,102234,22082,301125,24735,300529","33050,7569,20018,8567,102277,4027,12954,101852,400345,201044,22631,403792","302291,22358,15180,20671,25616,301809,22429,23598,22049,202425,21442","19122,26449,45102,301810,9395,27986,19100,43148,13161,29245,403693,22648",102234,1.0,0,0.0,3.0,"301762,200433,7569",2.0,"25616,301809",1.0,20018,0.0,0,4.334285714285714,3.774585253456221,5.75403846153846
31249,2023-08-14,Round 1,First Division,Atlético de Madrid,Granada,3-1,3,1,Estádio Cívitas Metropolitano  (Madrid),Pulido Santana,Simeone,Paco López,3,1,"18149,20150,95524,405,82276,22037,18142,82564,12503,12581,8571","13283,26190,20017,101062,25004,13285,20173,20535,19830,23741,25825,403887","21869,20281,19004,7562,24302,21348,23317,16308,28629,6159,110597","28631,20856,23117,401521,43162,200426,28034,20261,29211,6306,400093,27993","8571,25004,22037",3.0,110597,1.0,3.0,"20150,405,8571",1.0,16308,0.0,0,0.0,0,1.32,5.36,8.97
31250,2023-08-18,Round 2,First Division,Mallorca,Villarreal,0-1,0,1,Visit Mallorca Estadi (Palma de Mallorca),Alberola Rojas,Aguirre,Quique Setién,0,1,"25705,301806,20741,401446,24644,12615,100293,23365,101267,20066,28512","13279,13266,15228,43792,27821,40777,24649,302283,46105,20889,403746,301113","43154,25374,24508,27404,23095,304049,15143,6164,11154,8675,28332","2290,91017,100420,28916,21187,1504,6268,82607,43226,200072,301763",0,0.0,8675,1.0,2.0,"20741,101267",4.0,"304049,15143,11154,21187",0.0,0,0.0,0,2.72,3.2,2.66
31251,2023-08-18,Round 2,First Division,Valencia,Las Palmas,1-0,1,0,Estadio de Mestalla (Valencia),Iglesias Villanueva,Baraja,García Pimienta,1,0,"12935,22681,29636,15211,28075,301280,43144,23179,23702,40502,24700","26925,40604,15258,27536,26926,301736,24581,13178,13199,23542,208313","24097,21038,24680,304040,78014,200272,24833,28373,22038,16773,16775","13636,202378,23951,23313,25416,15222,22238,19268,13637,82609,205854,302204",23179,1.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1.58,3.86,6.03
31252,2023-08-19,Round 2,First Division,Real Sociedad,Celta de Vigo,1-1,1,1,Reale Arena (San Sebastián),Ortiz Arias,Imanol,Benítez,1,1,"201983,84553,22404,22240,22578,21041,43069,22483,26515,22759,402482","22472,23755,22053,27094,28737,27698,1040445,301310,15074,26732,13160,206629","102347,20977,22336,48736,22773,12820,20482,20079,82309,6326,28810","26870,29002,25612,45101,27601,25572,23599,100426,43007,78168,26424",22759,1.0,20977,1.0,2.0,"22404,22483",1.0,6326,0.0,0,0.0,0,1.69,3.42,5.83
31253,2023-08-19,Round 2,First Division,Almería,Real Madrid,1-3,1,3,Estadio de los Juegos Mediterráneos (Almería),Sánchez Martínez,Moreno,Ancelotti,1,3,"20521,29707,22608,23105,20049,19074,23373,15237,26997,27970,24320","20084,40009,202422,30012,41965,14000,400349,32898,23445,40119,46049,26855","20659,101005,93402,93161,28183,28344,22396,92802,29482,25618,20660","9301,18002,101266,25251,22869,19970,13507,200113,205146",27970,1.0,"29482,29482,20660",3.0,1.0,22608,0.0,0,0.0,0,0.0,0,6.97,5.02,1.41
31254,2023-08-19,Round 2,First Division,Osasuna,Athletic Club,0-2,0,2,El Sadar (Pamplona),Munuera Montero,Arrasate,Valverde,0,2,"201045,22401,201018,15239,8678,23928,22606,8752,301767,18046,27214","21154,26811,21481,43090,201971,302292,86177,201317,22545,22669,21427,27496","22117,9277,20796,22519,26442,13763,20793,16832,43075,202397,20178","202398,304036,2294,9438,19025,26897,104814,110668,12441,22162,43047,204337",0,0.0,"202397,20178",2.0,1.0,201018,4.0,"22117,13763,20793,202398",1.0,21481,1.0,20793,2.9,2.94,2.68
31255,2023-08-20,Round 2,First Division,Girona,Getafe,3-0,3,0,Estadi Municipal de Montilivi  (Girona),Figueroa Vázquez,Míchel,Bordalás,3,0,"95715,15099,300554,84024,304051,20955,22846,302245,30114,1049633,12663","6287,13639,43083,1049632,20948,24250,26769,13638,19835,9371,101023","402491,21199,13741,41998,29122,19021,15246,23198,20254,304045,22115","45279,300527,43254,8750,13640,29635,20696,45278","22846,12663,12663",3.0,0,0.0,2.0,"95715,20955",5.0,"29122,19021,15246,304045,22115",0.0,0,0.0,0,1.92,3.14,4.63
31256,2023-08-20,Round 2,First Division,Barcelona,Cádiz,2-0,2,0,Estadi Olímpic Lluís Companys  (Barcelona),Muñiz Ruiz,Xavi,Sergio,2,0,"93292,84324,84094,20068,11269,25651,78218,300056,93028,304240,93207","304055,23758,300367,26976,23403,41836,304265,110654,201571","28767,401449,301762,200433,24664,102234,22082,301125,8567,24735,300529","4027,18052,7569,400345,12954,40270,22631,101852,33050,201044,403792","25651,23403",2.0,0,0.0,5.0,"93292,11269,25651,78218,93439",3.0,"24664,102234,22082",0.0,0,0.0,0,1.425970149253731,3.774585253456221,6.852499999999999
31257,2023-08-20,Round 2,First Division,Betis,Atlético de Madrid,0-0,0,0,Estadio Benito Villamarín  (Sevilla),De Burgos Bengoetxea,Pellegrini,Simeone,0,0,"70320,23106,82702,27431,20033,30360,27658,23013,300520,101804,102337","20285,303958,4149,15205,201479,21632,21475,22843,15107","18149,70839,20150,95524,405,82276,22037,18142,82564,25004,12581","25825,8571,23741,13283,101062,29588,20173,26190,13285,19830,403887",0,0.0,0,0.0,2.0,"23106,300520",1.0,95524,0.0,0,0.0,0,3.76,3.43,2.0
31258,2023-08-21,Round 2,First Division,Alavés,Sevilla,4-3,4,3,Estadio de Mendizorroza  (Vitoria-Gasteiz),Cuadra Fernández,Luis García,Mendilibar,4,3,"302291,22358,20671,25616,301809,22429,45102,22049,22648,202425,9395","15180,23598,301810,21442,26449,27986,304271,29245,43148,19122,13161","20128,1251,78077,29773,29160,301804,8548,19975,82287,97738,20092","23300,84013,19973,23132,70090,26096,26012,201500,97612,205520,25976,33958","202425,301809,9395,9395",4.0,"97738,23132",2.0,1.0,22358,2.0,"78077,19973",0.0,0,0.0,0,3.4,3.01,2.32
31259,2023-08-21,Round 2,First Division,Granada,Rayo Vallecano,0-2,0,2,Estadio Nuevo Los Cármenes  (Granada),González Fuertes,Paco López,Francisco,0,2,"21869,20856,20281,7562,24302,21348,23317,16308,28629,6159,43162","200426,23117,28034,28631,401521,400093,20261,29211,23554,27993,6306","402399,3793,13748,100312,23739,21649,21514,202401,2121,21120,402020","17562,22355,26734,95465,19972,23213,21812,24419,13379,13729,22711,20945",0,0.0,"402020,26734",2.0,2.0,"20856,16308",1.0,100312,1.0,401521,0.0,0,2.85,3.06,2.64
31260,2023-08-25,Round 3,First Division,Las Palmas,Real Sociedad,0-0,0,0,Estadio de Gran Canaria  (Las Palmas de Gran Canaria),Cuadra Fernández,García Pimienta,Imanol,0,0,"24097,13636,24680,304040,23951,24833,28373,200272,16773,16775,24509","19268,202378,82609,25416,22038,302204,23313,28404,21038,15222,22238","201983,84553,22240,22404,22578,22483,19027,21041,22759,26515,402482","1068321,28737,27094,22053,25964,22472,26732,23755,301310,13160,43069,27698",0,0.0,0,0.0,2.0,"23313,23951",4.0,"22240,22404,21041,27094",0.0,0,0.0,0,4.37,3.25,1.93
31267,2023-08-25,Round 3,First Division,Celta de Vigo,Real Madrid,0-1,0,1,Abanca-Balaídos  (Vigo),Díaz de Mera,Benítez,Ancelotti,0,1,"102347,20977,25612,22336,48736,20079,20482,29002,82309,6326,28810","22773,27601,78168,25572,12820,100426,23593,43007,45101,26870","19970,101005,93402,93161,28183,29482,22869,28344,22396,25618,20660","200113,18002,92802,9301,202439,41233,205146,101266,20659,25251",0,0.0,29482,1.0,2.0,"6326,78168",3.0,"93402,200113,92802",0.0,0,0.0,0,4.4,3.77,1.77
31262,2023-08-26,Round 3,First Division,Cádiz,Almería,1-1,1,1,Estadio Nuevo Mirandilla  (Cádiz),García Verdura,Sergio,Moreno,1,1,"28767,401449,301762,200433,24664,18052,22082,20018,301125,24735,300529","8567,33050,7569,102234,20265,12954,40270,101852,4027,400345,201044,22631","20521,29707,23105,22608,20049,40119,40009,23373,15237,27970,24320","26997,41965,32898,19074,101283,20084,400349,202422,46049,23445,30012,14000",200433,1.0,32898,1.0,0.0,0,4.0,"23105,40009,24320,26997",1.0,102234,1.0,23105,4.334285714285714,3.774585253456221,7.623529411764707
31263,2023-08-26,Round 3,First Division,Granada,Mallorca,3-2,3,2,Estadio Nuevo Los Cármenes  (Granada),Hernández Maeso,Paco López,Aguirre,3,2,"400093,20856,20281,7562,24302,21348,23317,16308,28629,6159,43162","28034,6306,28631,23554,200426,27993,21869,29211,20261,15163","25705,13279,301806,24644,20741,302283,101267,15228,100293,28512,301113","12615,27821,20066,13266,43792,23365,40777,208498,24649,403746,46105,20889","20281,43162,28629",3.0,"301113,27821",2.0,2.0,"21348,23317",8.0,"25705,13279,301806,24644,100293,13266,27804,43792",0.0,0,0.0,0,2.69,2.93,2.9
31264,2023-08-26,Round 3,First Division,Sevilla,Girona,1-2,1,2,Estadio Ramón Sánchez Pizjuán  (Sevilla),Gil Manzano,Mendilibar,Míchel,1,2,"20128,1251,78077,29431,23300,26096,19973,8548,19975,82287,20092","70090,23132,97738,201500,301804,26012,25976,29773,97612,205520,28144,33958","95715,15099,300554,84024,304051,20955,22846,302245,30114,1049633,12663","19835,9371,1049632,20948,43083,26769,13639,101023,6287,24523,13638,23996",78077,1.0,"22846,302245",2.0,2.0,"82287,29773",1.0,15099,0.0,0,0.0,0,1.92,3.5,4.03
31261,2023-08-27,Round 3,First Division,Athletic Club,Betis,4-2,4,2,San Mamés (Bilbao),Soto Grado,Valverde,Pellegrini,4,2,"22117,20796,22519,26442,202398,12441,16832,13763,43075,202397,20178","12460,300444,110668,19025,22162,304036,2294,104814,204337,43047,26897,9438","70320,23106,82702,27431,20033,30360,27658,23013,300520,101804,15205","303958,21475,4149,22843,102337,21632,59499,201479,12397,11288,15107,20285","16832,16832,20178,110668",4.0,"15205,300520",2.0,4.0,"20796,16832,13763,19025",2.0,"30360,27658",0.0,0,0.0,0,1.94,3.41,3.98
31265,2023-08-27,Round 3,First Division,Villarreal,Barcelona,3-4,3,4,Estadio de la Cerámica  (Villarreal),Hernández Hernández,Quique Setién,Xavi,3,4,"43154,25374,24508,27404,23095,15143,304049,6164,91017,8675,28332","100420,11154,301763,21187,28916,15094,1504,2290,43226,82607,6268,200072","93292,84324,300367,84094,12428,11269,78218,300056,93028,304240,93207","304055,110654,23403,23758,304265,3550,20068,26976,41836,201571","25374,28332,304049",3.0,"11269,78218,93439,23403,93207",5.0,3.0,"25374,27404,15143",3.0,"304240,93207,304055",0.0,0,0.0,0,3.42,3.6,2.06
31266,2023-08-27,Round 3,First Division,Valencia,Osasuna,1-2,1,2,Estadio de Mestalla  (Valencia),Pulido Santana,Baraja,Arrasate,1,2,"12935,22681,29636,28075,15211,301280,40604,43144,23179,40502,24700","13178,23702,15258,25169,24581,13289,26926,26925,23542,301736,13199,27536","201971,22545,22401,201018,86177,27496,43090,23928,19024,21154,26811","18046,22606,15239,302292,27214,1077665,8752,201317,201045,8678,301767,22669",24700,1.0,"23928,302292",2.0,3.0,"22681,28075,24700",4.0,"27496,19024,22606,27214",0.0,0,0.0,0,1.78,3.36,5.09
31268,2023-08-28,Round 3,First Division,Getafe,Alavés,1-0,1,0,Coliseum Alfonso Pérez  (Getafe),Martínez Munuera,Bordalás,Luis García,1,0,"402491,21199,13741,41998,29122,19021,15246,20254,101289,304045,22115","29635,300527,23198,45278,45279,13640,20696,8750","302291,22358,20671,25616,301809,22429,45102,22049,22648,202425,9395","15180,23598,21442,110597,19122,404787,29245,28633,26449,13161,304271,43148",22115,1.0,0,0.0,1.0,29122,2.0,"20671,22648",0.0,0,0.0,0,2.44,2.62,3.76
31269,2023-08-28,Round 3,First Division,Rayo Vallecano,Atlético de Madrid,0-7,0,7,Estadio de Vallecas  (Madrid),Munuera Montero,Francisco,Simeone,0,7,"402399,3793,13748,100312,23739,21514,202401,2121,21120,402020,19972","20945,21649,26734,22355,21812,17562,24419,13379,95465,13729,22711,23213","18149,29588,70839,20150,95524,82276,13283,18142,101062,25004,12581","25825,22037,26190,20017,8571,13285,20173,20535,23741,403887,19830,405",0,0.0,"12581,25004,29588,8571,20017,8571,22037",7.0,4.0,"3793,13748,23739,21120",3.0,"20150,13283,12581",0.0,0,0.0,0,3.88,3.32,2.02
31270,2023-09-01,Round 4,First Division,Almería,Celta de Vigo,2-3,2,3,Power Horse Stadium (Almería),De Burgos Bengoetxea,Moreno,Benítez,2,3,"20521,29707,32898,22608,20049,23373,19074,202422,26997,15237,24320","20084,27970,40119,41965,101283,14000,40009,30012,400349,1069089,29394,23445","102347,20977,43007,22336,48736,22773,20079,20482,82309,6326,28810","25612,40846,78168,45101,27601,26870,100426,23593,12820,25572","20049,27970",2.0,"22336,28810,45101",3.0,1.0,29707,1.0,22773,0.0,0,0.0,0,2.83,3.28,2.49
31273,2023-09-01,Round 4,First Division,Cádiz,Villarreal,3-1,3,1,Estadio Nuevo Mirandilla  (Cádiz),Pulido Santana,Sergio,Quique Setién,3,1,"28767,401449,301762,200433,24664,18052,22082,20018,301125,24735,300529","400345,7569,20265,4027,8567,33050,101852,201044,22631","43154,25374,24508,2290,23095,15143,304049,100420,8675,15094,28332","21187,11154,6268,91017,301763,6164,43226,27404,1504,82607,200072,28916","24735,18052,18052",3.0,28332,1.0,5.0,"301762,200433,22082,301125,24735",4.0,"24508,2290,304049,21187",0.0,0,1.0,23095,3.24,3.49,2.18
31272,2023-09-02,Round 4,First Division,Betis,Rayo Vallecano,1-0,1,0,Estadio Benito Villamarín  (Sevilla),Muñiz Ruiz,Pellegrini,Francisco,1,0,"70320,11288,27431,20033,21475,27658,23013,300520,101804,303958,15205","30360,201479,4149,20285,102337,110330,21632,12397,15107,82702,59499","402399,3793,13748,100312,23739,21649,26734,21514,21120,402020,19972","13729,22355,24419,95465,21812,202401,20945,13379,23548,22711,23213,17562",15205,1.0,0,0.0,3.0,"21475,27658,23013",5.0,"23739,21120,402020,19972,24419",0.0,0,0.0,0,2.01,3.32,3.87
31275,2023-09-02,Round 4,First Division,Alavés,Valencia,1-0,1,0,Estadio de Mendizorroza  (Vitoria-Gasteiz),González Fuertes,Luis García,Baraja,1,0,"302291,22358,15180,25616,301809,22429,23598,22049,22648,202425,9395","28633,27191,45102,110597,22472,26449,304271,13161,206629,43148,29245,19122","12935,22681,15258,29636,28075,301280,40604,23702,23179,40502,24700","43144,13178,25169,13289,49386,26925,27536,301736,13199,23542,24581,46002",,0.0,0,0.0,4.0,"22358,22429,22049,45102",2.0,"28075,301280",0.0,0,0.0,0,3.23,2.88,2.51
31278,2023-09-02,Round 4,First Division,Real Madrid,Getafe,2-1,2,1,Estadio Santiago Bernabéu  (Madrid),Melero López,Ancelotti,Bordalás,2,1,"19970,101005,93402,93161,28183,29482,22869,28344,18002,25618,9301","101266,200113,25251,22396,92802,13507,20659,104319,205146","402491,13741,41998,29122,29635,19021,15246,23198,20254,304045,22115","27655,84474,21199,8750,101289,45279,45278,13640,20696","9301,29482",2.0,22115,1.0,2.0,"93402,92802",6.0,"402491,41998,304045,22115,27655,21199",0.0,0,0.0,0,1.34,4.89,9.47
31279,2023-09-02,Round 4,First Division,Real Sociedad,Granada,5-3,5,3,Reale Arena  (Donostia-San Sebastián),Iglesias Villanueva,Imanol,Paco López,5,3,"201983,84553,22240,22404,25775,22483,19027,21041,22759,22053,26515","22578,43069,28737,27094,1068321,15074,202438,27698,25964,23755,402482,1040445","400093,20281,7562,6306,24302,21348,16308,28629,6159,43162,27250","20856,27993,23117,23317,401521,28631,29211,21869,200426","26515,26515,22483,22759",4.0,"27250,43162",2.0,1.0,22053,5.0,"7562,6306,21348,43162,27250",0.0,0,0.0,0,1.43,4.47,7.54
31274,2023-09-03,Round 4,First Division,Girona,Las Palmas,1-0,1,0,Estadi Municipal de Montilivi  (Girona),Busquets Ferrer,Míchel,García Pimienta,1,0,"95715,15099,300554,84024,304051,20955,22846,302245,30114,1049633,12663","19835,43083,1049632,300527,20948,13644,101023,23996,9371,6287,26769,304055","24097,13636,24680,304040,23951,24833,28373,200272,16773,25416,24509","22038,82609,202378,55001,23313,15222,19268,302204,22238,28404,21038,16775",300527,1.0,0,0.0,3.0,"300554,30114,19835",4.0,"304040,23313,23951,24833",0.0,0,0.0,0,1.7,3.82,4.87
31276,2023-09-03,Round 4,First Division,Mallorca,Athletic Club,0-0,0,0,Estadi Mallorca Son Moix  (Palma de Mallorca),Figueroa Vázquez,Aguirre,Valverde,0,0,"25705,13279,301806,46105,20741,302283,27821,15228,100293,43792,28512","12615,23365,301113,13266,20889,24644,20066,101267,95720,403746,1140,40777","22117,20796,22519,202398,12460,20793,16832,13763,43075,202397,20178","304036,300444,12441,2294,19025,204337,110668,22162,9438,26442,104814,26897",0,0.0,0,0.0,0.0,0,1.0,202398,0.0,0,0.0,0,3.11,2.94,2.54
31277,2023-09-03,Round 4,First Division,Osasuna,Barcelona,1-2,1,2,Estadio El Sadar  (Pamplona (Iruñea),Ortiz Arias,Arrasate,Xavi,1,2,"201045,22545,22669,22401,86177,27496,43090,23928,21154,301767,26811","302292,19024,22606,21481,27214,8678,15239,201971,8752,201018,201317,18046","93292,84324,300367,84094,20068,11269,78218,300056,93028,304240,93207","18141,201038,20535,70294,23403,12428,110654,201571,24589,304265,3550",21481,1.0,"84324,93207",2.0,1.0,22545,4.0,"20068,78218,93439,93207",1.0,22401,0.0,0,6.52,4.42,1.49
